treeID,site,species,status,diameter,age,coring_height,data_source,mort_fact1,mort_fact2,mort_fact_uncertainty,latitude,longitude,reference
Dvx2_P1,Ventoux_Dvx2,Abies_alba,LIVING,41.471,70,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_P2,Ventoux_Dvx2,Abies_alba,LIVING,51.6276,86,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_P3,Ventoux_Dvx2,Abies_alba,LIVING,33.6084,45,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S1,Ventoux_Dvx2,Abies_alba,LIVING,38.6796,90,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S10,Ventoux_Dvx2,Abies_alba,DEAD,28.4144,67,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S11,Ventoux_Dvx2,Abies_alba,DEAD,26.2012,62,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S12,Ventoux_Dvx2,Abies_alba,DEAD,24.683,66,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S13,Ventoux_Dvx2,Abies_alba,LIVING,27.9336,62,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S14,Ventoux_Dvx2,Abies_alba,DEAD,20.147,50,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S15,Ventoux_Dvx2,Abies_alba,LIVING,21.292,65,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S16,Ventoux_Dvx2,Abies_alba,LIVING,24.667,61,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S17,Ventoux_Dvx2,Abies_alba,LIVING,21.9852,53,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S18,Ventoux_Dvx2,Abies_alba,DEAD,16.91,55,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S2,Ventoux_Dvx2,Abies_alba,LIVING,35.0284,83,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S3,Ventoux_Dvx2,Abies_alba,LIVING,34.9722,72,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S4,Ventoux_Dvx2,Abies_alba,LIVING,39.1496,76,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S5,Ventoux_Dvx2,Abies_alba,LIVING,37.4412,55,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S6,Ventoux_Dvx2,Abies_alba,LIVING,21.9476,55,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S7,Ventoux_Dvx2,Abies_alba,DEAD,19.7798,51,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S8,Ventoux_Dvx2,Abies_alba,DEAD,25.596,60,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx2_S9,Ventoux_Dvx2,Abies_alba,DEAD,19.6626,61,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext1,Ventoux_Dvx3,Abies_alba,LIVING,26.5464,62,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext100,Ventoux_Dvx3,Abies_alba,DEAD,22.8318,64,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext101,Ventoux_Dvx3,Abies_alba,DEAD,17.4216,57,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext102,Ventoux_Dvx3,Abies_alba,DEAD,16.74,63,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext105,Ventoux_Dvx3,Abies_alba,DEAD,19.4442,66,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext107,Ventoux_Dvx3,Abies_alba,DEAD,24.6058,75,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext109,Ventoux_Dvx3,Abies_alba,DEAD,29.172,60,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext110,Ventoux_Dvx3,Abies_alba,DEAD,17.6694,59,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext111,Ventoux_Dvx3,Abies_alba,DEAD,27.3472,74,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext112,Ventoux_Dvx3,Abies_alba,DEAD,25.1088,63,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext3,Ventoux_Dvx3,Abies_alba,LIVING,27.187,60,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext4,Ventoux_Dvx3,Abies_alba,LIVING,28.9696,70,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext5,Ventoux_Dvx3,Abies_alba,LIVING,20.1156,50,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext6,Ventoux_Dvx3,Abies_alba,LIVING,29.266,45,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext7,Ventoux_Dvx3,Abies_alba,LIVING,15.8834,31,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext8,Ventoux_Dvx3,Abies_alba,LIVING,25.3386,45,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_ext9,Ventoux_Dvx3,Abies_alba,LIVING,24.1978,51,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_N2.121,Ventoux_Dvx3,Abies_alba,LIVING,28.477,57,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_N2.124,Ventoux_Dvx3,Abies_alba,LIVING,23.3702,58,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_S11,Ventoux_Dvx3,Abies_alba,DEAD,34.3792,165,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_S14,Ventoux_Dvx3,Abies_alba,LIVING,17.0264,65,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_S56,Ventoux_Dvx3,Abies_alba,LIVING,17.0282,62,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_TB2,Ventoux_Dvx3,Abies_alba,LIVING,19.7604,49,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_TB41,Ventoux_Dvx3,Abies_alba,LIVING,22.8842,60,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
Dvx3_TB5,Ventoux_Dvx3,Abies_alba,LIVING,22.9442,60,1.3,complete,D,Bb,3,44.17,5.27,AbiesAlba_Cailleret_2013
E,Chojnow_Forest_District,Quercus_robur,DEAD,12.836,32,1.3,complete,D,NS,2,52.02,21.09,QuercusRobur_Tulik_2014
E03,Temiscamingue,Acer_saccharum,DEAD,40,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E04,Temiscamingue,Acer_saccharum,DEAD,22.3,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E05,Temiscamingue,Acer_saccharum,DEAD,22.3,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E06,Temiscamingue,Acer_saccharum,DEAD,31.6,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E08,Temiscamingue,Acer_saccharum,DEAD,17,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E09,Temiscamingue,Acer_saccharum,DEAD,NA,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E10AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,38.4,89,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E10JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,12,19,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E10JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,12.3,57,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E11,Temiscamingue,Acer_saccharum,DEAD,46,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E11AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,42.5,94,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E11JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,10.1,40,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E11JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,17.7,35,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E12,Temiscamingue,Acer_saccharum,DEAD,23,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E12AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,31.1,77,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E12JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,12.1,27,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E13,Temiscamingue,Acer_saccharum,DEAD,26,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E13AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,36.2,61,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E13JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,11.7,27,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E13JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,15.2,70,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E14,Temiscamingue,Acer_saccharum,DEAD,46.2,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E14AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,39.2,60,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E14JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,13.2,21,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E15,Temiscamingue,Acer_saccharum,DEAD,42,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E15AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,22.1,75,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E15JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,13,22,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E16,Temiscamingue,Acer_saccharum,DEAD,21.6,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E16AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,44.1,108,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E16JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,19.4,28,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E17,Temiscamingue,Acer_saccharum,DEAD,39.1,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E17AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,36.6,49,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E17JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,21,28,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E18,Temiscamingue,Acer_saccharum,DEAD,31.2,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E18AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,44,109,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E19,Temiscamingue,Acer_saccharum,DEAD,33.4,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E19AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,34.7,118,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E19JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,19.7,34,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E1AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,58.7,156,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E1AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,46.5,98,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E1JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,17.7,46,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E1JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,11.5,30,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E20,Temiscamingue,Acer_saccharum,DEAD,23.2,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E20AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,30,73,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E20JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,14.6,29,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E21,Temiscamingue,Acer_saccharum,DEAD,26.7,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E21AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,41.7,89,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E21JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,13.3,35,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E22,Temiscamingue,Acer_saccharum,DEAD,23.7,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E22AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,42.5,82,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E22JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,24.8,31,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E23,Temiscamingue,Acer_saccharum,DEAD,39.4,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E23AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,25.4,34,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E23JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,23.1,29,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E24,Temiscamingue,Acer_saccharum,DEAD,35,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E24AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,44,126,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E24JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,18.7,25,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E25,Temiscamingue,Acer_saccharum,DEAD,43,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E25AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,33,94,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E25JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,25.3,35,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E26,Temiscamingue,Acer_saccharum,DEAD,22.4,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E26AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,34.4,97,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E26JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,22.7,27,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E27AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,45,95,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E27JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,17.1,35,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E28,Temiscamingue,Acer_saccharum,DEAD,38.8,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E28AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,46,73,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E28JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,17.8,33,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E29,Temiscamingue,Acer_saccharum,DEAD,20.4,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E29AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,37,80,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E29JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,19.1,63,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E2AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,34.1,74,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E2AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,35.7,79,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E2JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,24.6,66,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E30AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,31.6,109,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E30JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,10.8,77,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E31,Temiscamingue,Acer_saccharum,DEAD,32.6,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E31AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,34,85,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E31JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,16.2,59,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E32,Temiscamingue,Acer_saccharum,DEAD,36,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E32AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,38.5,80,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E32JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,11.7,46,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E32JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,20.2,21,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E33,Temiscamingue,Acer_saccharum,DEAD,20.2,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E33AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,27.6,87,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E33JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,14.1,32,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E34,Temiscamingue,Acer_saccharum,DEAD,23.4,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E34AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,34,74,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E35,Temiscamingue,Acer_saccharum,DEAD,33.6,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E35AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,39,81,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E35JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,16.5,38,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E36,Temiscamingue,Acer_saccharum,DEAD,43.8,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E36AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,33.5,93,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E36JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,23.2,62,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E37,Temiscamingue,Acer_saccharum,DEAD,42.5,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E37AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,30.5,87,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E37JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,14,28,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E38,Temiscamingue,Acer_saccharum,DEAD,40.4,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E38AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,36.8,88,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E38JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,19.7,31,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E39,Temiscamingue,Acer_saccharum,DEAD,45.7,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E39AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,32.7,84,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E39JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,10.6,23,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E3AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,33.3,79,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E3AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,64,99,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E3JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,25.6,78,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E40,Temiscamingue,Acer_saccharum,DEAD,35.3,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E40JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,17.5,24,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E41JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,19.7,30,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E42JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,15.1,30,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E43JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,17.5,30,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E44,Temiscamingue,Acer_saccharum,DEAD,32.5,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E44JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,12.5,34,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E45,Temiscamingue,Acer_saccharum,DEAD,41.2,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E45JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,11.7,31,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E46,Temiscamingue,Acer_saccharum,DEAD,49,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E46JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,18.9,33,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E47JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,14.6,33,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E48,Temiscamingue,Acer_saccharum,DEAD,21.6,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E48JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,16.5,25,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E49,Temiscamingue,Acer_saccharum,DEAD,26.9,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E49JM,Cerro_Otto,Nothofagus_dombeyi,DEAD,12.7,19,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E49JV,Cerro_Otto,Nothofagus_dombeyi,LIVING,14,21,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E4AM,Cerro_Otto,Nothofagus_dombeyi,DEAD,50.5,113,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E4AV,Cerro_Otto,Nothofagus_dombeyi,LIVING,61.6,154,1.3,complete,D,NS,3,-41.15,-71.4,NothofagusDombeyi_Suarez_2004
E50,Temiscamingue,Acer_saccharum,DEAD,34.6,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E51,Temiscamingue,Acer_saccharum,DEAD,25.9,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E52,Temiscamingue,Acer_saccharum,DEAD,21.7,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
E53,Temiscamingue,Acer_saccharum,DEAD,43.1,NA,1.3,complete,Def,Harvest,3,47.17,-79.24,AcerSaccharum_Hartmann_2007
